,name,menu,address,zzim,rating
8270,피카커피,"커피, 카페",서울특별시 성북구 안암동5가 76-1,21,27점
8271,미미상회,"바나나푸딩, 카페, 디저트카페",서울특별시 성북구 동선동2가 135-18,6,27점
8272,언더그라운드,"커피, 카페, 카페라떼",서울특별시 성북구 정릉동 957-10,1,27점
8273,키프레시,"샐러드, 요거트, 카페",서울특별시 성북구 동선동1가 85-83,4,27점
8274,이드에비뉴,"카페, 카페라떼",서울특별시 성북구 동선동3가 161-1,6,27점
8275,니모스,"쌀디저트, 카페, 디저트카페",서울 성북구 성북동 179-6,0,26점
8276,당신의,"케이크, 까눌레, 카페",서울특별시 성북구 동선동2가 295,36,26점
8277,더홈서울,"한옥카페, 카페",서울특별시 성북구 삼선동5가 357,10,26점
8278,공간현기증,"이색카페, 카페",서울특별시 성북구 삼선동5가 275-1,1,26점
8279,카페동선동,"스콘, 카페, 카페라떼",서울특별시 성북구 동선동4가 122-3,1,26점
8280,일상,"드립커피, 카페, 카페라떼",서울시 성북구 성북동 100-1,17,26점
8281,스윗하다,"카페, 커피",서울특별시 성북구 동소문동1가 52,3,26점
8282,아마스빈,"버블티, 카페",서울특별시 성북구 삼선동1가 17,1,26점
8283,이즘,,서울특별시 성북구 종암동 29-28,1,26점
8284,키웨스트커피,"카페, 스터디카페",서울특별시 성북구 정릉4동 281-3,0,26점
8285,저스트,"커피, 카페, 카페라떼",서울특별시 성북구 동선동2가 21,5,26점
8286,해로커피,"커피, 카페, 카페라떼",서울시 성북구 성북동1가 66,4,25점
8287,Los,"치즈케이크, 카페, cafe",서울특별시 성북구 동선동2가 82,5,25점
8288,샐러드,"샐러드, 파니니, 브런치카페",서울특별시 성북구 하월곡동 21-56,12,25점
8289,맵콩,"즉석떡볶이, 떡볶이, 카페",서울특별시 성북구 동선동2가 140,1,25점
8290,커피하우스반달,"브런치카페, 카페",서울특별시 성북구 장위동 238-425,5,25점
8291,카페,"브라우니, 카페, 카페라떼",서울특별시 성북구 동선동2가 43,6,25점
8292,카페어바웃,"cafe, 와인, 까페",서울특별시 성북구 하월곡동 21-1,4,25점
8293,길음동,"꽈배기, 핫도그, 카페",서울 성북구 길음동 1076,3,25점
8294,본죽,"비빔밥, 게살죽, cafe",서울특별시 성북구 동선동4가 26,1,24점
8295,제이스케익,"당근케이크, 카페, 디저트카페",서울특별시 성북구 성북동 350-17,18,24점
8296,슬로카페달팽이,"달팽이, 카페, 한옥카페",서울특별시 성북구 정릉동 348-1,9,24점
8297,카페,"생과일쥬스, 과일카페, 카페",서울시 성북구 성북동 58-4,2,24점
8298,디에스티,"밀크티, 버블티, 카페",서울시 성북구 안암동5가 57,0,24점
8299,스타벅스,"콜드브루, 카페라떼, 카페",서울특별시 성북구 성북동1가 35-1,0,24점
8300,커피빈,"커피, 카페",서울특별시 성북구 삼선동1가 25,0,24점
8301,아티제,"쉬폰케이크, 카페, 커피숍",서울특별시 성북구 길음동 20-1 현대백화점미아점 8층,0,24점
8302,써스티,카페,서울특별시 성북구 종암동 83-6,1,23점
8303,커피인더스트리,"커피, 카페, 커피숍",서울시 성북구 종암동 57-161,0,23점
8304,403월,"커피, 카페",서울시 성북구 하월곡동 81-403,0,23점
8305,카페밀리그램,"샌드위치, 카페, 카페라떼",서울특별시 성북구 동선동2가 109,17,23점
8306,원웨이,"와인바, 카페",서울특별시 성북구 동소문동5가 100 2층,1,23점
8307,호놀룰루,"카페, 머랭쿠키, 까페",서울특별시 성북구 종암동 130-2,0,23점
8308,모블러,카페,서울특별시 성북구 동선동3가 28,2,23점
8309,콜렉티보,"커피, 카페",서울특별시 성북구 안암동5가 100-5,0,22점
8310,카페,"핸드드립, 브런치, 카페",서울특별시 성북구 동선동2가 172 3층,1,22점
8311,훌리리,"카페, 커피, 디카페인커피",서울특별시 성북구 성북동 126-27,3,22점
8312,카페,"만화카페, 이색카페, 카페",서울특별시 성북구 동소문동1가 21,0,22점
8313,다아는커피,"커피, 로스팅, 카페",서울특별시 성북구 석관동 131-50,2,22점
8314,그릭데이,"그릭요거트, 카페",서울 성북구 안암동5가 103-101,0,22점
8315,투썸플레이스,"커피, 카페, 아이스카페라떼",서울특별시 성북구 동선동4가 26,0,22점
8316,14gram,"커피, 카페, 카페라떼",서울특별시 성북구 안암동5가 100-1,0,22점
8317,디저트쌀롱,"마카롱, 디저트, 카페",서울 성북구 석관동 58-284,0,22점
8318,카페그리다,"카페, cafe, 베이커리카페",서울특별시 성북구 정릉동 691-5,1,22점
8319,설기당,"떡카페, 디저트, 카페",서울특별시 성북구 동소문동4가 100,0,22점
8320,쏭다방,"커피, 카페, 카페라떼",서울시 성북구 정릉동 772-4,0,22점
8321,셀렉토커피,"커피, 카페",서울 성북구 정릉동 822-65,0,22점
8322,네임드에스프레소,"에스프레소, 카페, 카페라떼",서울특별시 성북구 동소문동1가 8,0,22점
8323,밀탑,"밀크빙수, 빙수, 카페",서울특별시 성북구 길음동 20-1,3,21점
8324,에스락,,서울 성북구 정릉동 820-8,0,21점
8325,민티,"얼그레이, 카페, 티카페",서울특별시 성북구 동선동2가 157,2,21점
8326,커피마마,"커피, 카페, 카페라떼",서울특별시 성북구 동소문동3가 82,0,21점
8327,망원동티라미수,"티라미수, 밀크티, 카페",서울특별시 성북구 동선동1가 121-20,0,20점
8328,흑화당,"흑당밀크티, 흑당버블티, 카페",서울특별시 성북구 동선동1가 26,0,20점
8329,플레어비,"파스타, 브런치카페, 카페",서울 성북구 길음동 1284 길음뉴타운 8단지상가 B동 09호,0,20점
8330,일일커피,"커피, 카페, 아이스카페모카",서울 성북구 길음동 1249,1,20점
8331,듀드롭,"커피, 카페, 카페라떼",서울 성북구 정릉동 227-72,0,20점
8332,모던양갱집,"양갱, 카페, 디저트카페",서울시 성북구 정릉동 266-98,0,20점
8333,이디야커피,"커피, 카페",서울시 성북구 석관동 246-10,0,20점
8334,제순식당,"제육볶음, 밥집, 맥주",서울특별시 성북구 동선동1가 85-59,133,60점
8335,구포국수,"멸치국수, 국수, 막걸리",서울특별시 성북구 성북동 170-41,19,51점
8336,1943,"파스타, 술집",서울시 성북구 동선동1가 99 2층,2,47점
8337,핏짜피자,"빠네, 피자, 맥주",서울특별시 성북구 하월곡동 27-10,15,42점
8338,808슈퍼스토어,"칵테일, 파스타, 생맥주",서울특별시 성북구 동선동1가 85-72,28,42점
8339,쓰리,"로스트치킨, 치킨, 펍",서울특별시 성북구 동선동1가 85-83,50,37점
8340,삼성통닭,"마늘치킨, 치킨, 치맥",서울시 성북구 안암동5가 104-41,28,37점
8341,탭하우스,"탭하우스, 수제맥주, 맥주",서울특별시 성북구 성북동1가 68-1 2층,16,35점
8342,비스트로,"퓨전요리, 술집",서울 성북구 동선동2가 128 지하,1,35점
8343,어펄슨,"피맥, 피자, 맥주",서울특별시 성북구 안암동5가 101-47 지하1층,7,35점
8344,섭,"피맥, 피자, 맥주",서울특별시 성북구 동소문동2가 91,19,33점
8345,청양,"양꼬치, 꼬치, 술집",서울특별시 성북구 동선동1가 58,0,33점
8346,새응배노,"몽골음식, 만두, 맥주",서울특별시 성북구 석관동 252-7,4,32점
8347,두부촌,"숨두부, 두부, 막걸리",서울특별시 성북구 안암동5가 110-135,14,31점
8348,포테이토101,"감자튀김, 츄러스, 맥주",서울특별시 성북구 동선동1가 85-103,20,31점
8349,삼통치킨,"마늘치킨, 치킨집, 치맥",서울특별시 성북구 안암동5가 101-51,5,31점
8350,별난주점,"술집, 감자튀김, 맥주",서울특별시 성북구 안암동5가 102-44,2,31점
8351,송식연어,"연어, 연어사시미, 이자카야",서울특별시 성북구 삼선동5가 315,2,31점
8352,데블스피자,"피자, 맥주, 수제맥주",서울 성북구 정릉동 669-8,1,30점
8353,와라와라,"퓨전호프, 술집, 소주",서울특별시 성북구 동선동1가 35,1,29점
8354,수철이네왕새우튀김,"왕새우튀김, 새우튀김, 맥주",서울특별시 성북구 석관동 202-16,3,28점
8355,새천년,"치킨, 수제맥주, 맥주",서울 성북구 성북동 161-7,3,28점
8356,장위기사식당,"기사식당, 돼지불백, 막걸리",서울특별시 성북구 장위1동 216-41,17,28점
8357,버킷리스트,"칵테일, 술집, 맥주",서울특별시 성북구 동선동1가 4-12,2,27점
8358,치킨매니아,"치맥, 치킨",서울특별시 성북구 길음동 1276,1,26점
8359,반듯한잔,"막걸리, 술집",서울시 성북구 동선동2가 46,1,26점
8360,밥짓고티우림,"한정식, 연잎밥, 맥주",서울특별시 성북구 동소문동1가 45,20,26점
8361,공간현기증,"이색카페, 맥주",서울특별시 성북구 삼선동5가 275-1,1,26점
8362,유자유,"김치떡볶이, 떡볶이, 소주",서울특별시 성북구 안암동5가 104-112,11,26점
8363,목바,"바베큐, 목살, 펍",서울특별시 성북구 동소문동2가 42,16,26점
8364,오븐마루,"치킨, 현미, 치맥",서울특별시 성북구 동소문동4가 100,2,25점
8365,안선생주가,"중식포차, 술집",서울특별시 성북구 동선동1가 4-5,17,25점
8366,파스타펍,"파스타, 펍",서울특별시 성북구 정릉동 372-48,9,25점
8367,우토,"이자카야, 술집, 선술집",서울특별시 성북구 동선동2가 54-1,1,25점
8368,유성집,"한우등심, 등심, 맥주",서울특별시 성북구 장위3동 61-16,22,25점
8369,춘자,"술집, 순두부",서울특별시 성북구 안암동5가 103-99,4,25점
8370,바테일러,"칵테일바, 술집, 보드카",서울특별시 성북구 동선동4가 88,0,23점
8371,써스티,"카페, 맥주, 맥주집",서울특별시 성북구 종암동 83-6,1,23점
8372,나리야,"꼬치구이, 꼬치, 생맥주",서울특별시 성북구 동소문동5가 119-6,0,23점
8373,쿠쿠치치,"피자, 소주, 술집",서울특별시 성북구 삼선동2가 93,0,23점
8374,찌개집,"찌개, 막걸리, 맥주",서울특별시 성북구 안암동5가 86-165,3,23점
8375,파세로델밤비노,"레스토랑, 파스타, 술집",서울특별시 성북구 동선동4가 154,6,23점
8376,260플레이스,"맥주, 술집",서울특별시 성북구 정릉동 260-29,0,23점
8377,회포,"이자카야, 간장새우, 생맥주",서울특별시 성북구 보문동7가 93,5,23점
8378,원웨이,"와인바, 카페, 술집",서울특별시 성북구 동소문동5가 100 2층,1,23점
8379,국수먹는꼴뚜기,"국수, 밥집, 막걸리",서울 성북구 안암동5가 86-110,5,23점
8380,성북동막걸리,"막걸리, 술집",서울특별시 성북구 동소문동2가 137,1,22점
8381,사백집,"대패삼겹살, 냉동삼겹살, 맥주",서울특별시 성북구 동선동1가 4-7,0,22점
8382,코젤다크하우스,"흑맥주, 체코, 맥주",서울특별시 성북구 동선동1가 66,14,22점
8383,아도겐,"이자카야, 감자고로케, 술집",서울특별시 성북구 석관동 168-55,3,22점
8384,쏭다방,"커피, 카페, 맥주",서울시 성북구 정릉동 772-4,0,22점
8385,아벡데프리츠,"감자튀김, 스몰비어, 맥주",서울특별시 성북구 동선동2가 10,0,22점
8386,땅굴,"모듬꼬치, 술집, 테라생맥주",서울특별시 성북구 동선동1가 111 지하1층,0,21점
8387,깐부치킨,"치킨집, 맥주, 치맥",서울특별시 성북구 길음동 1284-17,1,21점
8388,널기다리고있어,"육전, 술집",서울 성북구 동선동1가 43 2층,0,21점
8389,압구정찌개마을,"김치찌개, 내장탕, 소주",서울특별시 성북구 상월곡동 63-2,1,21점
8390,더후라이팬,"치킨, 생맥주, 치맥",서울특별시 성북구 상월곡동 64-1,5,21점
8391,맛닭꼬,"치맥, 치킨",서울특별시 성북구 안암동5가 102-59,1,21점
8392,피자스쿨,"피자, 피맥",서울특별시 성북구 동선동1가 84-1,0,21점
8393,노랑통닭,"치맥, 치킨, 레드락생맥주",서울특별시 성북구 동선동2가 139,6,21점
8394,비너발트,"학센, 수제소시지, 맥주",서울특별시 성북구 하월곡동 37-18,18,21점
8395,동선동1가,"술집, 이자카야",서울특별시 성북구 동선동1가 85-82,5,20점
8396,꼬치인,"꼬치, 모듬꼬치, 맥주",서울특별시 성북구 동선동2가 10,4,20점
8397,주유소,"세계맥주, 돈까스, 맥주",서울특별시 성북구 안암동5가 15-33,18,20점
8398,세븐나잇치킨,"치킨, 맥주, 치맥",서울 성북구 석관동 338-70,0,20점
8399,더팔당,"김치찜, 포차, 술집",서울 성북구 동선동1가 89 1층,0,20점
8400,천막집,"돼지김치구이, 술집, 포차",서울시 성북구 동선동2가 53,0,20점
8401,카페다다랩,"카페, 펍",서울특별시 성북구 안암동5가 86-111,1,20점
8402,온오프,"코젤다크, 술집, 맥주",서울 성북구 동선동2가 10,0,20점
8403,오늘와인한잔,"파스타, 와인바, 술집",서울 성북구 동선동2가 140,0,20점
8404,대한맥주집,"가마솥, 치킨, 맥주",서울특별시 성북구 동선동1가 85-55,1,19점
8405,두루두루,"뚝배기, 술집",서울특별시 성북구 종암동 23-35,3,18점
8406,봉구비어,"감자튀김, 맥주, 맥주집",서울특별시 성북구 동선동1가 85-97,0,18점
8407,닭잡는파로,"닭, 제육볶음, 치맥",서울특별시 성북구 안암동5가 101-11,1,18점
8408,주락,"오돌뼈주먹밥, 술집, 이자카야",서울특별시 성북구 정릉3동 900-3,4,18점
8409,도시포차,"포차, 술집",서울특별시 성북구 동선동1가 72-2,17,17점
8410,더허브,"칵테일바, 칵테일, 술집",서울특별시 성북구 안암동5가 103-28,1,17점
8411,점쩜,"술집, 다이닝펍",서울특별시 성북구 동선동2가 63,1,17점
8412,휘모리,"사과소주, 술집",서울특별시 성북구 안암동5가 103-101,4,17점
8413,스패로우,"하우스맥주, 술집",서울특별시 성북구 동선동1가 121-7,9,15점
8414,블루페퍼,"와인레스토랑, 술집, 수입맥주",서울특별시 성북구 동선동1가 85-96,7,15점
8415,생활맥주,"수제맥주, 맥주",서울특별시 성북구 동선동2가 58,5,15점
8416,테이블,"칵테일, 술집, 칵테일바",서울특별시 성북구 동선동2가 135-24,3,15점
8417,키친제이원,"맥주집, 맥주, 술집",서울특별시 성북구 성북동 131-110,4,14점
8418,홍연집,"참치무한리필, 연어, 이자카야",서울특별시 성북구 삼선동3가 4,6,14점
8419,삼통치킨,"마늘치킨, 치킨, 생맥주",서울특별시 성북구 안암동5가 102-69,4,14점
8420,치킨버스,"흑마늘, 치킨, 치맥",서울특별시 성북구 안암동5가 102-66,3,14점
8421,오븐에빠진닭,"닭, 치킨, 치맥",서울특별시 성북구 동선동1가 16,3,14점
8422,느낌가게문득창고문을열다,"이색카페, 카페, 펍",서울특별시 성북구 성북동 29-3,2,14점
8423,열린마당,"막걸리, 술집",서울시 성북구 동소문동2가 138-3,1,14점
8424,조은포차,"가지튀김, 중식, 술집",서울특별시 성북구 동소문동5가 8,2,14점
8425,피자스쿨,"피자, 피맥",서울특별시 성북구 돈암동 639-1,2,14점
8426,노가리슈퍼,"노가리, 술집, 맥주",서울특별시 성북구 동선동2가 2-10,2,14점
8427,와사비,"초밥, 이자카야, 선술집",서울특별시 성북구 정릉3동 393-3,6,14점
8428,치치,"심야식당, 술집, 이자카야",서울특별시 성북구 동선동1가 68,2,13점
8429,바코삼겹살,"삼겹살, 소주",서울특별시 성북구 석관동 245-10,2,13점
8430,무아국수집,"국수, 멸치국수, 막걸리",서울시 성북구 안암동5가 101-27,7,13점
8431,절대분식,"떡볶이, 분식, 맥주",서울특별시 성북구 안암동5가 101-2,1,13점
