,station,name,ribbonType,menu,priceRange
5063,신흥,쿠촐로,RIBBON_TWO,"파스타(2만3천원~3만3천원), 포르케타(3만4천원), 전채(1만2천원~2만9천원)",2~4만원대
5064,신흥,피양옥,RIBBON_TWO,"물냉면, 비빔냉면(각 1만2천원), 만두, 녹두전(각 반접시 6천원, 한접시 1만2천원), 냉수육(반접시 1만3천원, 한접시 2만6천원), 냉제육(반접시 1만4천원, 한접시 2만8천원), 어복쟁반(소 7만원, 대 10만원), 불고기(2인 이상, 150g 3만2천원)",1~2만원대
5065,신흥,소울다이닝,RIBBON_ONE,"런치코스(5만8천원), 런치주류페어링(4만2천원), 디너코스(9만8천원), 디너주류페어링(6만8천원)",4~10만원대
5066,신흥,손가면옥,RIBBON_ONE,"회냉면, 비빔냉면, 섞기미냉면, 물냉면, 온면(각 9천5백원), 왕갈비탕(1만2천원), 전복갈비탕(1만4천원), 홍어회(2만5천원), 수육(3만5천원), 개성왕만두(7천원), 고기만두(6천원) ",1만원 미만
5067,신흥,오랑오랑,RIBBON_ONE,"브루잉커피(5천원~6천원), 베리에이션커피(4천원~5천원), 라테인아이슬란드(hot 6천원, iced 6천5백원)",1만원 미만
5068,신흥,게이트21,NOT,"베리에이션커피(5천원~6천5백원), 디저트(6천원~7천원), 샐러드(1만3천원~1만7천원), 피자(1만5천원~1만8천원), 파스타(1만5천원~1만8천원)",1만원 미만
5069,신흥,나리스키친,NOT,"파스타(1만9천9백원~5만9천9백원), 리조토(2만9백원~2만4천9백원), 피자(1만9천9백원~2만3천9백원), 한우안심스테이크(160g 6만9천원), 코스(6만9천9백원~8만9천9백원), 세트(2인 9만9천원~13만9천9백원, 4인 16만9천원~22만9천원) ",2~4만원대
5070,신흥,녹황우,NOT,"삼겹살(1만원), 소고기등심(2만2천원), 소고기특수부위(2만8천원)",2~4만원대
5071,신흥,더셰프,NOT,"파스타(1만5천원~1만9천원), 피자(1만7천원~3만원), 눈꽃참스테이크(각 4만3천원), 한우안심스테이크(150g 4만8천원), 런치코스(1만7천9백원~4만1천9백원), 디너코스(5만원~7만원), 커플세트(6만9천원~9만9천원) ",4~10만원대
5072,신흥,르몽블랑,NOT,"베리에이션커피(3천5백원~5천원), 티(7천원), 에이드(7천원), 털실무스케이크(9천5백원), 에클레어(6천5백원)",1만원 미만
5073,신흥,맥코이,NOT,"돼지뼈등심구이, 오리가슴살스테이크(각 3만2천원), 채끝살스테이크(4만3천원), 파스타(2만4천원~2만6천원)",2~4만원대
5074,신흥,미가,NOT,"황태구이정식, 더덕구이정식(2인 이상, 1인 1만6천원), 황태구이, 더덕구이(각 2만5천원), 황태해장국, 순두부(각 1만원), 곤드레전병, 메밀찐만두(각 7천원) ",1~2만원대
5075,신흥,미가옥,NOT,"콩나물국밥(6천원), 오징어(한마리 5천원, 반마리 3천원) ",1만원 미만
5076,신흥,버거마인,NOT,"DIY버거(1만5천원, 양고기패티 2만원), 수제버거(5천원~7천원)",1~2만원대
5077,신흥,베제투스,NOT,"베제투스버거(1만3천원), 바질페스토파스타, 볼로네제파스타(각 1만4천원), 라자냐(1만7천원), 카프레제파니니, 미니 라따뚜이(각 1만1천원), 카프레제샐러드(1만5천원), 비건비프파니니(1만3천원), 에이드(5천원), 차(4천원~4천5백원)",1~2만원대
5078,신흥,북카페파오,NOT,"핸드드립커피(5천5백원), 베리에이션커피(4천5백원~5천5백원), 차(5천5백원~5천8백원)",1만원 미만
5079,신흥,서울만두,NOT,"군만두, 찐만두(각 4천원), 비빔만두, 쫄면(각 5천원), 쫄우동, 가락국수(각 4천원),",1만원 미만
5080,신흥,세종축산,NOT,"생등심, 갈빗살(각 100g 7천5백원), 안심, 부채살(각 100g 6천5백원), 생갈비(100g 8천5백원), 차돌박이(100g 5천원), 육회(100g 4천원)",2~4만원대
5081,신흥,신생갈비,NOT,"해장국, 갈비탕, 육개장(각 1만원), 설렁탕(9천원), 소갈비(250g 3만원), 삼겹살(200g 1만3천원) ",1~2만원대
5082,신흥,신성복어전문,NOT,"복코스요리(1인 2만2천원), 복회(중 3만5천원, 대 6만원), 복튀김(1만원) ",1~2만원대
5083,신흥,신일반점,NOT,"초마면(7천원), 고추짬뽕(6천원), 유니짜장(7천원), 짬뽕(6천원), 탕수육(1만7천원), 깐풍기(2만5천원), 오향장육(3만원), 멘보샤(4만원) ",1~2만원대
5084,신흥,신흥관,NOT,"짜장면(5천원), 짬뽕(7천원), 사천짜장(7천5백원), 탕수육(소 2만2천원, 대 3만2천원), 깐풍기(3만원), 양장피(3만7천원) ",1~2만원대
5085,신흥,신흥반점,NOT,"짜장면(6천원), 짬뽕(7천원), 삼선짜장면, 사천짜장면(각 8천원), 삼선짬뽕, 사천짬뽕, 광둥면(각 9천원), 깐풍기, 라조기(각 3만원), 탕수육(소 1만4천원, 중 2만원, 대 2만7천원) ",1~2만원대
5086,신흥,신흥반점,NOT,"삼선짬뽕(7천원), 깐풍기, 라조기(각 2만3천원)",1만원 미만
5087,신흥,신흥장어,NOT,"양념장어구이, 소금장어구이(각 2만5천원), 장어탕(1만원)",2~4만원대
5088,신흥,신흥정육식당,NOT,"등심(180g 2만7천원), 육회(180g 1만8천원), 차돌박이(180g 1만9천원), 삼겹살(180g 1만1천원), 점심메뉴(선지국밥, 김치찌개, 제육볶음, 볶음밥 각 6천원)",4~10만원대
5089,신흥,알마토,NOT,"알베르토피자(1만8천원), 콰트로포르마지피자, 볼로네제콘판체타(각 1만6천원), 라자냐(1만7천원), 봉골레파스타(1만5천원)",1~2만원대
5090,신흥,업사이드커피,NOT,"커피(4천원~6천원), 파운드케이크, 스콘(각 4천원)",1만원 미만
5091,쌍문,함스브로트과자점,RIBBON_ONE,"고구마카스테라(4천원), 블루베리빵(2천원), 고구마식빵(3천원), 호두타르트(1천2백원)",1만원 미만
5092,쌍문,호호분식,NOT,"치즈밥(소 3천원, 대 4천원), 떡볶이, 치즈떡볶이, 짜장떡볶이, 카레떡볶이(각 2천원), 탕수육(소 3천원, 대 5천원), 모둠강정(1천5백원)",1만원 미만
5093,쌍용,루엘드파리,RIBBON_TWO,"사과파이(4천9백원), 초콜릿크루아상(4천9백원), 아몬드크루아상(4천5백원), 크루아상(4천2백원), 갈레트(4천원), 단호박샌드위치, 베지샌드위치(각 7천원), 커피(2천5백원~4천원), 허브티(5천원)",1만원 미만
5094,쌍용,두발횟집,RIBBON_ONE,모둠회정식(1인 4만원) ,4~10만원대
5095,쌍용,쌍용반점,RIBBON_ONE,"짬뽕(8천원), 전복짬뽕(1만3천원), 짜장면(7천원), 탕수육(소 2만원, 중 2만3천원), 팔보채(2만7천원) ",1~2만원대
5096,쌍용,쌍용해장국,RIBBON_ONE,"해장국(8천원), 우거지탕(7천원), 갈비탕(1만원), 도가니탕(1만2천원), 도가니수육, 도가니무침(각 2만원) ",1만원 미만
5097,쌍용,디저트카페아마이,NOT,"수제과일청에이드(5천원), 수제과일청티(4천7백원), 허브티(4천7백원), 아메리카노(2천4백원)",1만원 미만
5098,쌍용,멘야마쯔리,NOT,"하카타돈코쓰라멘(7천5백원), 카루구치라멘, 멘야미소라멘, 탄탄쓰케멘(각 8천원)",1만원 미만
5099,쌍용,미라분식,NOT,"떡볶이, 순대(각 2천원), 김밥(1천5백원), 김말이(1개 5백원), 콜팝(1천원)",1만원 미만
5100,쌍용,방아다리,NOT,"돼지갈비(250g 1만2천원), 한우양념갈비(250g 3만5천원), 삼겹살(200g 1만2천원), 소갈비찜(중 3만8천원, 대 4만5천원), 한우버섯불고기(1인 1만2천원), 냉면(7천원)",1~2만원대
5101,쌍용,을밀대(강남역점),NOT,"물냉면, 비빔냉면(각 9천원), 수육(소 2만5천원, 대 5만원), 녹두전(8천원)",1만원 미만
5102,쌍용,한일한정식,NOT,"한일정식, 소머리국밥(각 8천원), 돌솥삼계탕(1만2천원), 돌솥정식(1만1천원) ",1~2만원대
5103,쌍용,화룽마라룽샤,NOT,"마라룽샤((3만2천원), 향라새우(2만8천원)",2~4만원대
5104,쌍용,베이커포가룡,NEW,"마카롱(2천3백원~3천원), 머랭쿠키, 계란과자(각 3천원), 에그타르트(3천2백원), 밀크티(3천원), 리얼쇼콜라, 케이크(각 5천5백원)",1만원 미만
5105,아산,꺼먹고무신,RIBBON_ONE,"장어정식(3만5천원), 장어탕(2만5천원) ",2~4만원대
5106,아산,명가풍천장어,RIBBON_ONE,풍천장어(1인 3만5천원) ,2~4만원대
5107,아산,문산제일염소불고기,RIBBON_ONE,"염소불고기(200g 2만8천원), 염소생고기(200g 3만5천원), 염소곰탕(1만원), 염소우거지탕(8천원) ",2~4만원대
5108,아산,소나무집,RIBBON_ONE,"무쇠솥영양밥정식(2만원), 소불고기정식(2만5천원), 불고기전골(1만5천원), 육회비빔밥(1만1천원) ",2~4만원대
5109,아산,신덕식당,RIBBON_ONE,"풍천장어구이(1인 2만9천원, 3만2천원) ",2~4만원대
5110,아산,연기식당,RIBBON_ONE,"보통장어(3만5천원), 갯벌장어(3만9천원), 장어탕(1만1천원) ",2~4만원대
5111,아산,연춘,RIBBON_ONE,"장어구이(250g 2만8천원, 한판 8만4천원), 메기매운탕, 새우매운탕, 닭볶음탕(각 중 3만5천원, 대 4만원), 닭구이(한판 3만5천원), 장어죽(1만2천원) ",2~4만원대
5112,아산,염치정육점식당,RIBBON_ONE,"꽃등심＋갈빗살(180g 4만2천원), 꽃등심(180g 3만8천원), 생등심, 육회, 육사시미(각 180g 2만8천원), 차돌박이(180g 2만5천원), 생삼겹살(180g 1만3천원), 육회비빔밥(1만원) ",4~10만원대
5113,아산,원더커피,RIBBON_ONE,"커피(4천원~7천원), 에이드(6천원), 판나코타(5천원), 티라미수(7천원)",1만원 미만
5114,아산,윤서울,RIBBON_ONE,"대구지리, 와규설도구이, 문어초회, 육전(각 2만5천원), 조개탕(2만2천원), 해물전, 송로버섯국수(각 1만8천원), 나이테감자전(1만5천원), 생선구이+된장죽(1만6천원), 윤서울한국술안주차림(5만8천원)",2~4만원대
5115,아산,큰고개정육식당,RIBBON_ONE,"고등심(170g 4만3천원), 생등심(170g 3만3천원), 육사시미, 육회(각 170g 2만8천원), 차돌박이(170g 2만5천원), 생삼겹살(170g 1만2천원), 육회비빔밥(1만2천원) ",4~10만원대
5116,아산,강당골 토담,NOT,"닭백숙, 닭볶음탕, 옻닭, 오리훈제양념구이(각 4만8천원), 오리백숙(5만원), 비빔국수, 잔치국수(각 6천원), 도토리묵, 해물전(각 1만원)",2~4만원대
5117,아산,강촌숯불장어구이,NOT,"갯벌풍천장어(3만8천원), 양식풍천장어(3만2천원), 메기매운탕(중 3만5천원, 대 4만원), 장어누룽지탕(2인 이상, 1인 5천원) ",2~4만원대
5118,아산,길조식당,NOT,"호박칼국수(2인 이상, 1인 7천원), 돼지고기김치찌개(2인 이상, 1인 1만3천원), 홍어(2만5천원), 홍어삼합(6만원) ",1만원 미만
5119,아산,낙원가든,NOT,"양념갈비(300g 3만3천원),  생갈비(300g 3만7천원),  한우꽃등심(180g 3만9천원),  돼지왕갈비(180g 1만6천원),  갈비탕(1만원)",2~4만원대
5120,아산,낙원가든,NOT,"양념갈비(300g 3만3천원), 생갈비(300g 3만7천원), 갈빗살(200g 1만5천원), 갈비탕(1만원), 매생이갈비탕(1만1천원), 전복갈비탕(1만5천원) ",2~4만원대
5121,아산,누오보나폴리,NOT,"나폴리피자(1만원~2만3천원), 파스타(1만2천원~1만5천원)",1~2만원대
5122,아산,다모아산채,NOT,"산채정식(9천원), 낙지산채정식, 제육산채정식(각 1만3천원), 황태구이정식(1만5천원), 고등어자반구이(7천원), 생삼겹(182g 9천원), 생삼겹수육(3만6천원), 뼈감자탕(2만8천원), 낙지볶음(1만8천원), 해물파전, 굴전(각 1만5천원)",1~2만원대
5123,아산,동산식당,NOT,"풍천장어구이정식(1인 3만원), 돌솥산채비빔밥, 청국장(각 7천원), 김치찌개, 순두부찌개(각 1만4천원), 돼지고기볶음(2만5천원), 더덕구이(1만5천원), 파전(1만원), 도토리묵(8천원)",2~4만원대
5124,아산,두마레,NOT,"한정식(2만8천원, 3만2천원, 3만7천원, 4만5천원, 5만원, 7만원), 평일점심한정식(2만1천원) ",4~10만원대
5125,아산,물레방아,NOT,"장어소금구이, 양념구이(각 1인 2만8천원)",2~4만원대
5126,아산,밀터(방축점),NOT,"해물칼국수(5천원), 콩국수(5천원) , 만두(4개 5천원), 해물파전(1만원), 수육(1만원)",1만원 미만
5127,아산,밀터칼국수,NOT,"해물칼국수, 콩국수(각 6천5백원), 해물전(1만5천원) ",1만원 미만
5128,아산,배방참치,NOT,"배방참치코스(4만원), 스페셜코스(5만원), 로얄코스(7만원), 실장사시미(10만원)",4~10만원대
5129,아산,산장회관,NOT,"풍천장어구이(3만2천원), 돌솥산채비빔밥(9천원), 더덕백반(2인 이상, 1인 1만5천원) ",2~4만원대
5130,아산,서해안식당,NOT,"풍천장어(2만9천원), 장어탕(1만원), 참게탕(4인 4만원)",2~4만원대
5131,아산,선운식당,NOT,"장어소금구이, 양념구이(각 3만원)",2~4만원대
5132,아산,아산가든,NOT,장어구이(3만2천원) ,2~4만원대
5133,아산,아산정,NOT,"장어구이(1kg 9만원), 장어정식(2인 이상, 1인 3만9천원) ",2~4만원대
5134,아산,온양청국장집,NOT,"청국장보쌈정식(1만2천원), 청국장(7천원), 김치찌개(7천원)",1~2만원대
5135,아차산,블루보틀(성수점),RIBBON_TWO,"에스프레소음료(5천원~6천5백원), 드립커피(5천2백원, 6천3백원), 아이스커피(5천8백원), 레몬유자피즈(4천5백원), 핫초코(6천3백원), 쿠키(3천2백원), 케이크(4천6백원), 샌드위치(5천8백원)",1만원 미만
5136,아차산,어니언,RIBBON_TWO,"커피(4천3백원~6천5백원), 차(6천5백원~7천원), 롱페이스트리, 팡도르(각 5천원), 올리브포카치아(3천5백원)",1만원 미만
5137,아차산,마이첼시,RIBBON_ONE,"첼시브런치, 시져샐러드, 첼시샐러드, 팟타이(각 1만8천원), 할라피뇨바질파스타(1만7천원), 페스카토레, 똠양꿍, 쏨땀가이, 페스토뇨키, 로제쉬림프, 봉골레파스타, 명란파스타(각 2만원), 채끝등심스테이크(7만원), 홍갈비(4만3천원), 푸팟퐁커리(2만9천원)",2~4만원대
5138,아차산,모던기와,RIBBON_ONE,"베리에이션커피(4천원~6천원), 자몽티(6천5백원)  ",1만원 미만
5139,아차산,묘향만두,RIBBON_ONE,"손만둣국, 찐만두(각 9천원), 묘향뚝배기(1만원), 만두전골(3만6천원), 오이소박이국수(8천원), 녹두빈대떡(1만3천원) ",1만원 미만
5140,아차산,밀본,RIBBON_ONE,"손칼국수, 고기덮밥, 손만두(각 8천원), 녹두전(1만1천원), 매운닭봉(1만6천원), 군만두(1만2천원)",1만원 미만
5141,아차산,살로토봄봄,RIBBON_ONE,"피자(2만1천원~2만4천원), 파스타(1만8천원~3만2천원), 리조토(2만2천원~2만4천원), 포르치니채끝등심스테이크(230g 5만5천원), 런치코스(1인 3만5천원)",4~10만원대
5142,아차산,성수족발,RIBBON_ONE,"족발(중 4만원, 대 4만5천원, 특대 5만원), 순댓국(6천원)",1~2만원대
5143,아차산,윤경,RIBBON_ONE,"윤경정식(2만9천원), 안심정식(2만5천원), 등심정식, 소바정식(각 2만4천원), 윤경후토마키(2만3천원), 전갱이튀김, 보리멸튀김(각 9천원), 가츠산도, 새우산도, 일품소바(각 1만2천원)",1~2만원대
5144,아차산,가온,NOT,"가온곰국수(8천5백원), 가온만두(8천원), 한우우거지곰탕(9천원), 만둣국(9천원), 떡국(9천원), 보쌈(중 2만5천원, 대 3만5천원), 가온정식(1인 2만4천원, 2만6천원)",1만원 미만
5145,아차산,램스야,NOT,"프리미엄프렌치랙(200g 이상 3만4천원), 숄더랙(240g 이상 2만8천원), 알등심(200g 이상 2만6천원), 가지튀김(2만원), 오뎅탕(2만3천원), 카레밥, 카레우동, 온우동(각 3천원), 깨밥(2천원)",2~4만원대
5146,아차산,몽(건대점),NOT,"추천와인(5만원), 하우스와인과치즈(2잔 1만5천원), 카나페(9천원), 칵테일7천원), 모든소시지(1만4천원), 스테이크와인나초(2만원), 칵테일(7천원~9천원)",1~2만원대
5147,아차산,민정식당,NOT,"설렁탕, 손맛둣국(각 8천원), 왕만두(7천원), 꼬리곰탕, 도가니탕(각 1만3천원), 소머리곰탕(1만1천원), 만두전골(4만원), 수육(중 3만5천원, 대 5만원), 해물부추전(1만5천원)",1만원 미만
5148,아차산,복만루,NOT,"짜장면(4천원), 간짜장(4천5백원), 짬뽕(5천원), 탕수육(1만3천원)",1~2만원대
5149,아차산,성일정육점,NOT,"한우등심(500g 8만원), 김치찌개(6천원), 생삼겹살(500g 3만3천원), 목항정(400g 3만4천원),",2~4만원대
5150,아차산,신사소곱창(건대점),NOT,"소곱창(200g 1만3천원), 소대창, 소막창(각 220g 1만4천원), 곱창모둠(230g 1만5천원), 염통, 간천엽(각 5천원), 볶음밥(3천원)",1~2만원대
5151,아차산,아찌떡볶이,NOT,"떡+튀+순(4천원), 옛날떡볶이(2천5백원), 떡+순(3천원), 떡+튀(3천원)",1만원 미만
5152,아차산,양평해장국,NOT,"양평해장국(9천원), 선지해장국, 콩나물해장국(각 8천원), 버섯해장국(1만1천원), 내장탕(1만3천원) ",1만원 미만
5153,아차산,옛집,NOT,"돼지찌개(7천원), 제육볶음(8천원), 김치생삼겹살(200g 1만1천원)",1만원 미만
5154,아차산,일송정,NOT,"점심특선(1만8천원), 일정식(2만9천원), 송정식(3만5천원), 정정식(4만5천원), 특정식(5만9천원)",2~4만원대
5155,아차산,전주맛집콩나물국밥,NOT,"콩나물국밥, 초장오징어(각 7천원)",1만원 미만
5156,아차산,전주밥상,NOT,"밥상정식(1만5천원), 제육잡채밥(1만2천원), 흑염소전골(5만5천원), 닭볶음탕(3만5천원)",1~2만원대
5157,아차산,칼레오커피로스터스,NOT,"아메리카노, 콜드브루(각 3천5백원), 플랫화이트(3천8백원), 바닐라플랫화이트, 카푸치노, 카페라테(각 4천원)",1만원 미만
5158,아차산,포항막회,NOT,"물회(대 2만9천원, 중 2만2천원), 막회(대 2만9천원, 중 2만2천원)",2~4만원대
5159,아차산,피자힐,NOT,"피자(4만5천원~8만3천원), 파스타(3만1천원~3만4천원)",2~4만원대
5160,아차산,카모플라쥬커피,NEW,"에스프레소롱블랙(5천원), 푸어오버필터(7천원), 민트티캐모마일(5천원), 피콜로(5천원), 라테플렛화이트카푸치노(6천원), 핫초코모카(6천원), 시그니처(6천원), 쿠키(3천원)",1만원 미만
5161,아현,17도씨,RIBBON_TWO,"초콜릿(2천5백원), 생초콜릿(1천2백원), 초콜릿음료(5천5백원~7천5백원)",1만원 미만
5162,아현,아현동간장게장,RIBBON_ONE,"꽃게간장게장(2만원), 꽃게양념게장(소 1만1천원, 대 2만원), 돌게간장게장(1만1천원), 참게간장게장(1만2천원), 굴매생잇국(9천원), 김치찌개(6천원)",2~4만원대
5163,아현,라크렘드밀트와,NOT,"에그베이컨샌드위치(6천원), 오늘의샐러드(6천원), 부르스게타, 발아현미찹쌀빵(각 5천5백원), 모닝빵(4천5백원), 햄치즈패스트리, 올리브푸가스(각 2천원), 크루아상(1천8백원)",1만원 미만
5164,아현,북성해장국,NOT,"해장국, 곰탕(각 8천원, 특 1만원)",1만원 미만
5165,아현,초원죽집,NOT,"초원죽, 인삼죽, 새우죽, 야채죽, 삼계죽, 버섯굴죽, 소두부죽, 팥죽, 잣죽, 호두죽, 깨죽, 호박죽(각 9천원), 전복죽(1만원), 녹두죽, 발아현미죽(각 1만2천원)",1만원 미만
5166,안국,두레유,RIBBON_THREE,"런치코스(3만원), 두레유코스(5만5천원~11만원), 셰프테이스팅코스(25만원)",4~10만원대
5167,안국,한식공간,RIBBON_THREE,"점심상차림(6만원), 저녁상차림(13만원)",10~20만원대
5168,안국,그린마일커피,RIBBON_TWO,"에스프레소, 아메리카노(각 5천원), 플랫화이트(5천5백원),그린마일라테, 코코넛라테(각 6천원), 티라미수(7천원), 브루잉커피, 사이폰커피(각 hot 7천원, iced 7천5백원)",1만원 미만
5169,안국,깡통만두,RIBBON_TWO,"비빔국수, 칼만두(각 9천5백원), 손만둣국(1만원), 찐만두, 국시(각 9천원), 만두전골(중 3만5천원, 대 4만5천원)",1만원 미만
5170,안국,두가헌,RIBBON_TWO,"런치코스(6만5천원), 디너코스(11만8천원)",10~20만원대
5171,안국,떼레노,RIBBON_TWO,"런치코스(6만원~9만5천원), 디너코스(11만원~14만원)",4~10만원대
5172,안국,만정,RIBBON_TWO,"한우프라임꽃등심(150g 6만3천원), 한우안심(150g 5만5천원), 한우생등심(150g 5만8천원), 한우숙성등심(150g 4만6천원), 한우즉석양념갈비(200g 4만6천원), 한우숙성양념갈비(250g 4만6천원)",4~10만원대
5173,안국,묘미,RIBBON_TWO,"런치코스(7만원), 디너코스(14만원)",10~20만원대
5174,안국,아따블르,RIBBON_TWO,"점심코스(4만원), 저녁코스(6만9천원)",4~10만원대
5175,안국,이태리재,RIBBON_TWO,"트러플크림뇨키(2만2천원), 블랙트러플파스타, 성게어란파스타, 광어타르타르파스타(각 3만5천원), 말고기안심스테이크(150g 3만원, 300g 6만원)",4~10만원대
5176,안국,큰기와집,RIBBON_TWO,"꽃게장비빔밥(3만3천원), 양념꽃게무침(3만5천원), 간장게장(5만원)",2~4만원대
5177,안국,키즈나,RIBBON_TWO,"런치오마카세(10만원), 디너오마카세(20만원)",10~20만원대
5178,안국,txt커피,RIBBON_ONE,"브루잉커피(6천원~1만2천원), 베리에이션커피(5천8백원), 얼그레이(6천원)",1만원 미만
5179,안국,긴자바이린,RIBBON_ONE,"멘츠카츠정식(1만4천원), 로스카츠정식(1만6천원), 가츠동(1만2천원), 가츠샌드(1만원), 히레카츠정식(1만8천원), 바이린정식(2만 1천원), 스페셜가츠동(1만8천원)",1~2만원대
5180,안국,단풍나무집,RIBBON_ONE,"천겹살(150g 1만6천9백원), 제주흑돼지오겹살(150g 1만8천9백원), 제주목살, 제주양념목살(각 150g 1만7천9백원), 우삼겹(150g 1만4천9백원), 한우숙성등심(150g 3만9천9백원), 숙성꽃등심(150g 3만2천9백원), 양념갈비꽃살(150g 2만8천9백원)",2~4만원대
5181,안국,대장장이화덕피자집,RIBBON_ONE,"루콜라피자(2만2천원), 고르곤졸라피자(1만9천5백원), 칼조네피자(2만3천5백원), 마르게리타피자(1만9천원), 등심머쉬룸리조토(1만9천5백원), 카르보나라(1만8천5백원)",2~4만원대
5182,안국,레이어드,RIBBON_ONE,"클래식스콘, 딸기스콘, 더블초콜릿스콘, 얼그레이스콘(각 4천5백원), 갈릭스콘(5천원), 블루베리치즈케이크(8천원), 브라우니(6천원), 아메리카노(5천원), 플랫화이트(6천원), 티(6천5백원)",1만원 미만
5183,안국,로마네꽁띠,RIBBON_ONE,"코코뱅(3만원), 그릴오징어(2만원), 파스타(1만8천원~2만2천원), 등심스테이크(5만원), 피자(2만원~2만4천원)",2~4만원대
5184,안국,로씨니,RIBBON_ONE,"파스타(2만1천원~2만4천원), 안심스테이크(중 4만1천원, 대 5만2천원),라자냐(2만3천원)",2~4만원대
5185,안국,만수옥,RIBBON_ONE,"설렁탕(1만1천원), 해장국(1만원), 도가니탕(1만5천원), 수육(2만8천원), 도가니수육(3만9천원), 주물럭등심(3만7천원), 차돌박이(2만6천원), 삼겹살(1만3천원)",1~2만원대
5186,안국,버거뱅,RIBBON_ONE,"수제버거(7천8백원~1만3천5백원), 프렌치프라이(5천7백원), 어니언링(7천7백원)",1~2만원대
5187,안국,별궁식당,RIBBON_ONE,"청국장, 된장찌개(각 8천원), 파전(1만5천원), 도토리묵(1만2천원), 보쌈(3만3천원), 간재미회(2만2천원)",1만원 미만
5188,안국,북스쿡스,RIBBON_ONE,"애프터눈티세트(2인 이상, 1인 2만8천원), 홍차(1만2천원), 전통차(8천원~9천원), 허브차(8천원), 쿠바샌드위치(1만3천원), 스콘(5천원)",1~2만원대
5189,안국,삼청동수제비,RIBBON_ONE,"수제비(9천원), 찹쌀옹심이(2인 이상, 1인 1만3천원), 감자전(1만원), 파전, 녹두전(각 1만5천원), 주꾸미볶음(2만원)",1만원 미만
5190,안국,서울서둘째로잘하는집,RIBBON_ONE,"단팥죽, 쌍화탕(각 7천원), 생강대추차, 식혜(각 5천원), 수정과(6천원)",1만원 미만
5191,안국,소선재,RIBBON_ONE,"소선재코스(1인 3만8천원), 제비꽃코스(1인 2만8천원), 게장정식(1인 3만5천원)",2~4만원대
5192,안국,스미스가좋아하는한옥,RIBBON_ONE,"파스타(2만원~2만6천원), 피자(2만원~2만6천원), 리조토(2만2천원~2만5천원), 안심스테이크(5만7천원), 런치코스(3만8천원, 5만5천원), 스미스코스(6만2천원)",4~10만원대
5193,안국,우드앤브릭,RIBBON_ONE,"파스타(1만9천원~2만5천원), 피자(1만8천8백원~2만2천원), 런치세트(2만9천원, 3만7천원), 파스타세트(2만9천원), 스탠다드코스(5만원), 프라임코스(6만8천원)",4~10만원대
5194,안국,제이네,RIBBON_ONE,"디너5코스(3만3천원~4만2천원), 돼지등갈비(2만6천원), 파스타(1만9천원)",2~4만원대
5195,안국,커피방앗간,RIBBON_ONE,"핸드드립커피(7천원~8천원), 베리에이션커피(5천원~8천원), 생과일주스(7천원~8천원), 벨기에와플(1만2천원)",1만원 미만
5196,안산,유니스의정원,RIBBON_TWO,"스테이크 (3만9천5백원~5만5천9백원, 그릴(4만3천5백원~5만9천5백원), 파스타(1만5천9백원~1만9천9백원) ",4~10만원대
5197,안산,둥근상시골집,RIBBON_ONE,"갈치구이정식(대인 1만원, 소인 5천원) ",1만원 미만
5198,안산,칸티푸르,RIBBON_ONE,"채소커리, 양고기커리(각 6천원~1만2천원), 난(2천원~4천원), 브리야니(7천원~8천5백원), 탄두리치킨(소 8천원, 대 1만4천원), 치킨티카(8천원) ",1~2만원대
5199,안산,파스타포포,RIBBON_ONE,"성게알오일파스타(3만원), 한우등심스테이크(100g 3만원), 한우라구파스타(2민5천원), 토마토루콜라피자(2만2천원), 송고버섯피자(2만4천원)",2~4만원대
5200,안산,26호까치할머니손칼국수,NOT,"칼국수(7천원), 해물파전(1만5천원), 김치전(1만원)",1만원 미만
5201,안산,8호횟집,NOT,"모둠회(소 10만원, 중 12만원, 대 14만원), 놀래미, 광어, 우럭(각 2인기준 8만원), 농어(2인기준 9만원), 조개구이, 조개찜(각 소 4만원, 중 5만원, 대 6만원), 회덮밥(1만2천원), 바지락칼국수(7천원)",2~4만원대
5202,안산,감나무식당,NOT,"황태국밥, 황태해장국(각 8천원), 백반(7천원), 황태구이(1만3천원), 황태전골, 생태찌개(각 소 3만원, 중 3만5천원, 대 4만원), 해물탕(소 3만5천원, 중 4만원, 대 4만5천원)",1만원 미만
5203,안산,구이동,NOT,"육사시미(100g 2만원), 육회(100g 1만7천원), 꽃등심(150g 2만9천원), 차돌박이(150g 3만3천원), 한우특수부위(500g 9만5천원), 갈비탕, 육개장, 냉면(각 8천원)  ",4~10만원대
5204,안산,국보만두,NOT,"찐만두, 튀김만두(각 6천원), 사골떡만둣국(7천원), 소고기만두짜글이(8천원), 소고기샤부만두전골(2인 이상, 1인 1만2천원), 해물소고기샤부만두전골(2인 이상, 1인 1만5천원)",1만원 미만
5205,안산,길손집시골밥상,NOT,"제육밥상(8천원), 게장밥상(1만원), 떡갈비밥상(1만2천원), 불고기(1만원), 보쌈(2만원)",1~2만원대
5206,안산,김명자낙지마당,NOT,"산낙지전골, 산낙지연포탕(1인 1만7천원), 산낙지찜(대 4만9천원, 중 3만9천원), 산낚지볶음(1인 1만5천원), 갈낙탕(1인 8천원), 낙지만두(1인 5천원)",1~2만원대
